0	-0.5	-0.3	0.48	
0	6	-0.3	-2.09	
1	0	7.5	-0.36	
0	1.5	4.7	0.57	
1	18.5	-7.3	2.21	
1	-0.5	0	-0.93	
0	-0.5	2.4	0.72	
0	0.5	-0.3	0.15	
1	0	0.9	0.71	
1	0	0.7	4.19	
-12	0.5	1.8	-0.41	
1	1.5	0.2	-0.77	
56	0.5	7.7	-1.23	
0	8	-0.6	1.23	
0	0	-10.4	0.67	
-4	1	-0.9	-0.76	
0	-1.5	6.1	-1.45	
-3	8	-0.9	-1.76	
-2	0.5	-0.1	-0.64	
0	2	0	-0.36	
0	7	1.1	-3.6	
-9	1.5	-2.4	0.62	
-1	-3	-0.2	-0.33	
3	1.5	-3	-0.04	
2	0	-5.8	-0.88	
-1	-2	0.2	-0.48	
3	-2	0.3	0.67	
-1	2.5	0.2	0.12	
1	0	3	-1.51	
0	0	-1.9	-0.84	
9	13	-0.1	-0.85	
-1	-96	1.3	0.37	
0	0.5	1.8	-0.57	
0	-1.5	-0.1	1.36	
0	-34	2.4	0.97	
-1	0	0.7	0.61	
17	0.5	6	-0.77	
-51	-19	-0.2	-0.4	
6	-0.5	-1.2	-2.89	
-9	1.5	-2.8	6.32	
0	0.5	70	2.13	
1	0	-1.8	-0.25	
0	2	0.9	-0.62	
0	-1	0.4	-0.05	
-1	0	-236.3	-0.16	
0	-1.5	0.5	-2.38	
2	0.5	-2.4	0.37	
0	-3	-3.6	-0.39	
-3	-3	4.6	-28.71	
-1	4.5	1.1	0.73	
2	-1	-1.3	-0.39	
0	-55	0.4	-0.39	
0	-1	-0.9	7.59	
1	2	-0.8	1.34	
0	1.5	-301.3	0.04	
0	0	88.8	-0.09	
0	0.5	-8.9	-2.12	
0	0.5	0.8	2.16	
-6	0.5	-5.2	-7.57	
4	-0.5	-2.2	-0.51	
0	-0.5	-0.2	-3.12	
0	-1	0.3	3.47	
-1	-1	1.8	1.36	
2	5.5	-5.6	-0.34	
0	1	7.5	-0.06	
0	0	-0.5	0.44	
-12	-0.5	3.3	-0.29	
0	0	0.3	1.49	
0	1.5	0.2	0.2	
0	0	1.2	-1.51	
0	1	-1.7	0.07	
2	-0.5	0.6	-5.65	
8	-0.5	-4.2	-2.7	
-2	1	-0.9	0.46	
-1	0.5	-1.1	0.59	
-1	1.5	-0.1	2.27	
4	0	-2.4	0.71	
1	-3.5	0.4	0.09	
1	-1	6.3	0.55	
-568	-0.5	0	0.54	
0	-1	0	-0.73	
1	1	0.3	1.44	
0	0.5	0.5	2.82	
3	1	-0.6	0.36	
0	-0.5	-0.2	-1.03	
0	-3	0.4	-1.88	
0	-0.5	1.1	1.69	
0	0	-0.1	-0.87	
-1	-2.5	6.5	-0.04	
1	0	0.6	-3.56	
0	0	0.1	37.52	
0	0	0.7	-2.64	
0	0.5	-0.6	-2.48	
-1	0.5	1.1	-0.96	
-1	0	2.4	7.24	
0	1	3	1.29	
2	-0.5	-27.8	-0.67	
0	0	0.2	-0.58	
-1	-2	-5.1	0.64	
1	1	0.1	-1.5	
-3	1.5	0.8	-1.04	
1	2	1.5	4.88	
2	0	1	0.27	
1	0.5	1.1	-3.72	
0	-1	-0.4	0.51	
0	0.5	0	0.04	
0	0	-0.5	-2.64	
0	-0.5	0	-5.3	
0	-6.5	-1	-3.43	
7	0	17.1	0.33	
-3	-2	-2.5	-0.42	
-1	0	2.7	-1.44	
0	0	2.9	4.16	
0	-16.5	0.6	0.35	
0	0	32.2	-1.86	
14	-0.5	1.4	-4.37	
0	-0.5	-5.6	-0.54	
24	0.5	0.5	-1.16	
1	0.5	0.4	-2.12	
0	0	0.5	0.17	
0	-0.5	0.1	1.55	
-1	-1.5	0.3	0.46	
0	-7.5	0.2	-0.49	
-1	-0.5	-0.1	0.72	
-5	-0.5	-5.4	-2.14	
0	-4	-0.6	-0.32	
0	5.5	-5.6	4.52	
-1	1	2	0.02	
1	0	0.9	-2.3	
0	1	0.6	0.11	
0	-1	-1.9	-0.1	
1	-3.5	-0.6	-0.25	
9	-0.5	-1.1	-0.34	
0	-0.5	3.5	0.94	
0	-0.5	-23.3	-3.58	
0	4	-0.8	-7.77	
0	0	-0.1	1.57	
0	-4	0.1	1.35	
-1	0	0.3	0.51	
0	1	-3.4	2.94	
0	-4.5	-0.7	4.27	
0	-0.5	-0.2	-2.02	
0	-27	0.2	-0.74	
0	0.5	-0.3	-19.41	
0	2	-0.8	-5.78	
3	1	-0.3	-5.15	
0	1.5	3.3	0.67	
-8	0	-2.2	-5.97	
-1	0	0.1	-3.97	
0	0.5	11.2	2.95	
1	-0.5	2.8	5.44	
0	0	-0.3	2.71	
0	0.5	1.9	-3.28	
0	0	0.8	0.7	
-1	6.5	1	-0.73	
0	-0.5	4.8	0.14	
0	0	-0.2	9.63	
-1	-31	-5	-0.31	
-7	-3	-3.2	-0.63	
0	-0.5	1	-0.08	
-2	0.5	-44.5	1.8	
0	-2.5	-1.2	-0.14	
0	0	-38.4	0.75	
1	0	3.4	562.94	
1	0	1.1	0.29	
0	0.5	1.8	-1.5	
0	5.5	0.4	-0.46	
1	0.5	2.2	-5.94	
0	5	-0.8	-0.51	
0	0	0.5	-0.43	
1	-3	-0.6	0	
0	-0.5	103.9	-0.01	
-2	0	1.6	11.05	
5	0	-0.7	3.77	
2	0	-0.3	-0.12	
0	2.5	0.2	0.39	
0	2	0.7	-0.03	
-2	-53	-1.3	-1.72	
0	9	-164.8	-1.42	
-4	0	-1.4	0.97	
0	0	1	2.16	
1	0	-1.1	0.36	
-1	-1	0.5	-0.66	
-2	0	-0.7	-0.74	
8	-1.5	-0.6	-0.65	
1	0.5	0.3	-2.5	
-1	-0.5	-0.6	-45.42	
-18	0	0.1	7.86	
1	-11.5	0.3	0.1	
0	-16.5	-0.3	0.19	
0	1	6.3	-0.84	
2	5	-0.1	-103.49	
-8	0.5	2.5	-0.04	
0	-1	88.6	-1.7	
0	1.5	-24	0.96	
1	-0.5	-4.1	-0.4	
0	0.5	0.4	-0.34	
1	-1	1.2	0.24	
1	1	0.4	-0.65	
0	-4	0.2	-0.62	
-1	-3	0.1	0.3	
0	0	2.5	0.06	
0	0	0.9	-3.06	
0	1	-0.9	-0.05	
0	0.5	-0.4	-0.32	
0	12.5	-0.9	4.26	
1	0.5	-0.8	-0.32	
-2	0	3.2	-0.45	
0	-50.5	0.1	0.42	
4	-1.5	0.5	0.47	
1	0	0	13.82	
85	-1	-34.3	1.21	
-1	-9	-1.5	0.46	
-4	-7.5	0.9	0.22	
0	-1	0.2	2.47	
1	1	-0.2	-0.43	
1	-2.5	-3.6	1.67	
-5	0.5	0.2	-0.37	
0	1	-2.5	0.39	
0	-11	-18.3	1.4	
9	0	1	0.45	
0	-17.5	0.1	-4.26	
3	-11.5	-20.4	0.87	
0	0	0.5	0.09	
-4	0	-0.8	0.27	
0	-0.5	2.5	0.1	
4	-7	-6.3	-0.11	
0	0	4.5	0.45	
-1	3	0.1	-0.53	
-5	1.5	-1.9	2.2	
-2	2	0.2	-4.07	
-7	-1.5	0.2	0.86	
10	0	-1	0.75	
4	-0.5	-0.8	2.08	
0	-4.5	0.2	-5.76	
0	6.5	2.3	1.23	
2	-3	-0.1	-1	
7	0	-1.2	0.03	
0	0.5	-0.3	-4.51	
-10	-3	0.1	0.22	
1	0.5	-0.3	-0.56	
21	-0.5	0.3	-3.65	
0	-0.5	-1.2	-0.64	
0	-0.5	-0.1	-1.2	
0	1	-1.1	-0.56	
0	0	-1.3	-0.45	
0	0	-0.9	0.12	
0	-1.5	0	-1.74	
-3	2	0.3	-2.66	
1	3	-0.2	1.26	
-31	0.5	-2.6	220.66	
-1	11.5	1.7	0.11	
0	10	0.1	-0.78	
0	0	-0.4	-10.42	
-9	-0.5	-0.3	0.79	
3	1	-1.2	0.17	
1	0	-0.3	-0.55	
0	-1	10.5	0.36	
0	0.5	-1.2	2.37	
0	0.5	6.7	-1.67	
0	0	5	-0.44	
0	0	0	4.27	
0	0	1	0.59	
-3	3	0.1	2.46	
0	-1	0.7	-2.03	
-1	-0.5	-1	0.92	
0	-0.5	-0.2	-0.34	
7	3	-0.9	-3.1	
0	0.5	-2.5	0.51	
-2	0.5	0.6	-0.81	
1	5	-61.8	0.02	
-135	0	3.3	9.05	
2	-9	-0.2	0.63	
0	0	2.2	-6.78	
0	-0.5	-2.9	0.37	
2	-11.5	-3.4	-4.07	
0	0	0.4	-1.54	
0	-1.5	2.4	-0.74	
1	0.5	-15.7	5.09	
0	-0.5	0.5	-0.56	
2	-0.5	-0.5	-3.43	
0	6.5	1.6	-0.32	
0	0.5	0.3	-15.73	
0	-2	-1.6	-1.37	
0	13.5	0.9	2.13	
0	-0.5	1.7	-1.09	
0	-2.5	0.3	0.35	
0	-1.5	-1.2	-3.18	
0	0	0	1.65	
-3	4.5	-4.6	0.31	
0	0	0.2	9.19	
0	0	-1.2	1.57	
-1	-0.5	2.5	1.24	
0	0	-7.7	-1.45	
0	-1	-12.3	1	
-3	0	0.3	-0.38	
1	0	0.4	0.86	
0	-0.5	-0.4	-0.26	
0	0	-0.5	0.24	
0	0	0.5	8.32	
-15	1	-0.5	-1.87	
0	-0.5	-3.3	5.1	
24	-15.5	0.7	1.44	
-3	2	-1.5	0.36	
0	-1.5	0.9	5.83	
-2	-0.5	15.1	-1.63	
10	-2	1.8	-48.11	
0	0	-0.6	-1.04	
-1	-1.5	1.2	0.43	
0	4	-9.2	-0.85	
0	1.5	-40.7	-0.66	
0	-7	-0.7	0.22	
0	-0.5	-11.3	0.6	
0	1	-2	-1.02	
0	4	0.3	-0.27	
-9	-1.5	-8.6	-4.16	
0	0.5	-1	-0.42	
0	-0.5	3.9	0.61	
3	1	-0.7	0.38	
1	1.5	-0.3	-0.58	
1	-8	0.5	-0.42	
1	0	-2.5	-0.29	
0	-2.5	0.1	-0.48	
0	-0.5	14.6	0.39	
1	-0.5	0.3	0.51	
-2	-0.5	0.8	0.47	
-8	0.5	-0.1	1.33	
1	0	1.1	-0.59	
1	2	44.6	-0.77	
0	4.5	-0.3	17.22	
0	24.5	-0.1	-0.62	
1	0	-1	2.04	
1	3.5	0.8	-0.01	
11	-4.5	2.3	0.25	
-1	-3.5	0.8	-0.2	
-2	0	1.7	6.98	
0	0	26.1	2.57	
-1	0	9.9	-0.61	
-2	-1	128.6	-0.68	
-1	0	-18.6	0.6	
-2	-4	-0.9	-46.37	
-7	1.5	-0.3	1.25	
2	-2	3.2	1.09	
-1	-2	-0.1	-1.08	
-10	-2.5	-0.2	-0.29	
15	1	-0.5	0.13	
0	0	-0.4	1.15	
0	0	-0.8	-3.56	
-3	4.5	0.6	-2.18	
0	0.5	-3.7	0.38	
0	-2	1	0.46	
1	-0.5	0.6	-1.91	
-79	-0.5	0.9	-0.02	
-1	0	-0.9	0.09	
-1	0	8.3	1.69	
-1	0.5	-0.5	-0.01	
1	1	3.4	-0.06	
0	-0.5	2.1	-6.84	
0	-0.5	1.5	0.73	
-1	-2	-0.6	-0.51	
-2	0.5	6	-0.9	
0	1.5	-1.4	0.57	
1	-0.5	-1	0.54	
1	-1.5	10.3	-0.14	
0	1.5	5.1	-30.16	
0	0.5	0.1	-0.25	
2	5	-0.5	0.15	
1	-7.5	-0.7	0.25	
1	2	-7.5	4.36	
0	5.5	-0.4	-0.44	
3	-7	0.4	1	
0	4	0.7	1.08	
1	1	0.5	-0.24	
2	0	-0.7	5.97	
0	2	14.3	0.64	
2	0	-0.3	-6.14	
0	0	0.3	-1.78	
0	1	0.3	0.33	
-5	-3.5	2.3	4.62	
1	-0.5	-4.3	0.03	
-5	-2.5	-1.2	2.98	
3	-1.5	0.2	-0.62	
3	0.5	2.2	-4.5	
0	-0.5	-1.3	-5.97	
0	-9	10.6	0.13	
0	0	-0.3	0.38	
0	0	-0.7	1.74	
2	2.5	-44.8	-22.55	
0	3	0.2	-0.43	
3	0	-27.4	-0.23	
1	0	0.2	43.11	
-1	-7	0.8	0.08	
1	0.5	0	3.02	
1	-0.5	-1.9	1.01	
0	1	-4.6	0.19	
-1	0.5	-0.6	-2.1	
-1	0.5	0.3	0.55	
0	1	-1.9	0.6	
0	88.5	0	-2.59	
0	7	1.5	-1.33	
-18	0	-0.3	1.67	
3	0.5	0	0.13	
0	-1.5	-15	3.56	
-6	2	1.8	-0.9	
0	0.5	0.4	-0.04	
0	0	-0.8	-0.23	
-1	-0.5	0.2	1.03	
0	0	-0.2	0.55	
0	-8	2.3	-1.87	
1	0.5	0.6	-1.29	
-7	0	-0.3	-0.24	
-1	0.5	0.4	0.78	
0	-7	-0.4	-0.28	
0	0	-26.1	2.93	
6	-5	-1.8	-0.04	
0	0.5	-2.2	0.32	
0	2	-33.4	-0.2	
0	0	0.3	0.01	
2	0	-0.5	-0.11	
-2	-0.5	-0.3	2.59	
0	-1	-2.3	-0.01	
0	0	1.9	-4.13	
-213	0	-1.6	-0.39	
0	0	-1.4	4.35	
0	-7.5	0.7	0.16	
1	3	3.3	0.04	
0	21.5	0.3	0.32	
-5	0	-0.4	-0.21	
2	-1.5	-0.3	0.5	
0	-5.5	-0.1	0.84	
-13	0.5	-1.2	-4.27	
0	0.5	-0.4	98.21	
0	3	-0.1	1.44	
0	-0.5	14.5	9.07	
0	325.5	0.4	3.48	
-3	-2	2.9	0.38	
26	-5	0.8	-0.32	
0	-2.5	5.5	-2.68	
1	0	1.3	-0.68	
0	0.5	0.1	1.75	
-14	-0.5	-0.5	-0.92	
1	0	1.4	0.27	
1	-1	-0.3	1	
0	-0.5	-1.1	0.61	
0	0	2.3	0.14	
0	0	0.7	0.17	
0	1.5	0.3	3.29	
-1	0	-1.1	1.83	
0	0	-0.5	-0.08	
-6	5	1.3	1.24	
0	5.5	6.6	-29.15	
0	0	0	1.19	
0	1.5	-1.5	2	
0	6.5	0.1	1.03	
-1	-1	-1	4.38	
3	-2	4	-0.08	
0	-1.5	2.2	0.52	
3	-1	-1.1	-1.96	
0	-0.5	1	-0.81	
0	-1.5	-0.8	-0.16	
0	0	-0.3	0.47	
1	-0.5	0.7	0.67	
-1	0	0	3.02	
-2	-1	-0.9	0.43	
0	0	0.2	0.39	
0	3	-0.1	0.92	
0	0	-5.3	1.31	
-1	0	-1.1	-0.06	
0	0	-520.2	-0.66	
0	0	14.6	-0.46	
0	0	-0.1	0.25	
0	-1.5	1.8	0.13	
0	27	0.8	-9.45	
0	0	-0.8	1.19	
0	0.5	0	0.29	
0	-0.5	-0.7	-2.13	
0	-1	-0.2	-2.13	
0	137	0	-3.66	
0	0	-0.5	2.25	
15	0.5	2.4	0.02	
2	0	-2.2	-5.03	
-4	0	3.7	2.26	
-284	2607.5	0.1	-2.32	
0	0	2.2	0.48	
-15	0	0.9	-0.81	
0	1	1.4	-2.17	
8	0	-20.2	1.42	
0	0.5	1	-0.59	
0	1.5	0.6	0.16	
1	-4	1.4	0.15	
0	-3.5	-2.8	-4.89	
6	1	0.9	-4.41	
0	0	2.1	-1.64	
37	-3	1.4	-1.87	
-1	2.5	-0.6	1.75	
0	-0.5	1.9	-0.07	
0	-0.5	1.9	-1.12	
-4	2	-1.1	-0.1	
0	-5.5	0.1	-5.85	
0	-1	1.2	2.77	
0	0	0.8	-2.43	
1	-49	-1.3	0.58	
0	-1	2.6	8.88	
-3	0	-1.7	0.08	
0	-0.5	-0.2	-0.26	
0	-2.5	0.7	0.63	
0	-0.5	1.6	-0.25	
3	-0.5	-2.3	-0.61	
0	1	2.1	1.34	
2	0.5	-2.6	0.01	
17	0.5	1.6	-0.15	
0	6	0.6	0.78	
1	1	0.1	1.07	
-2	0	-2.6	10.15	
0	10	1	10.95	
0	1	3.7	-3.21	
0	0.5	2.4	-0.69	
1	0	1.6	-4.39	
0	0	0.3	0.96	
0	-2.5	-2.7	1.11	
0	-1.5	0.1	-1.16	
3	-1	0.3	-0.65	
1	0.5	2.2	-5.89	
0	0	-0.6	0.05	
-1	0	-1.5	0.25	
2	0.5	1.4	-0.99	
-3	0.5	1.9	2.41	
1	0	0.1	-2.6	
-1	-0.5	-1.5	0.92	
-1	-1	0.1	-11.81	
-3	0	1.4	0.34	
-3	0.5	0.8	-0.24	
-3	1	0.2	-0.46	
-12	-2	1.8	-0.66	
1	-0.5	2.3	0.4	
0	0	0	-0.59	
5	0.5	-1.3	-0.54	
0	0	-4.8	5.57	
4	-3	0.1	3.87	
0	1	-1	0.53	
1	0	1.2	-0.82	
-1	91.5	-0.6	-0.16	
8	0	88.8	1.09	
-5	6	-0.5	6.5	
0	1.5	0	-0.5	
-2	0.5	0.2	-4.94	
0	-6	-0.1	1.25	
0	0.5	-0.8	1.45	
3	0	-2.7	-4.04	
-1	0	-0.3	-3.03	
0	2	0.3	4.05	
0	-3	-0.1	-1.59	
-1	-5.5	-0.3	1.57	
-9	0	0.5	0.76	
-2	4.5	-0.3	-3.23	
0	0.5	0.3	-0.13	
0	0	-2.4	17.93	
0	0	-0.6	0.29	
1	0.5	-1.3	-0.45	
100	2.5	-3	-0.27	
0	3.5	0.8	-0.86	
0	0.5	1.1	-0.89	
0	0.5	0.1	3.84	
-4	0.5	-486.1	0.19	
3	0.5	-0.7	0.51	
0	2	-0.5	2.18	
-2	0	-0.1	-0.09	
0	-6.5	1.4	-1.41	
19	-2	3.3	0.79	
4	2	6.9	-0.19	
0	0.5	0.4	0.17	
0	-0.5	-0.5	0.76	
1	0	-1	0.44	
-2	1	-0.9	-0.81	
0	0	-0.9	-0.42	
0	-2.5	-0.2	-0.58	
0	-0.5	-8.4	0.99	
-1	1.5	2.1	1.29	
0	2	0.3	-1.45	
2	0	-16.9	-2.72	
0	0.5	13.2	0.07	
0	1	0.3	-8.57	
0	0	0.3	-0.57	
1	-0.5	0.8	-0.61	
0	0	-3.5	-9.02	
-12	2	-2.9	-0.48	
0	-0.5	0.8	-0.63	
0	0	2.5	1.8	
0	-1.5	0.3	0.55	
2	4.5	0.1	-2.64	
8	5.5	-0.6	-0.69	
0	0.5	-0.7	0.28	
0	0	-0.6	-4.76	
0	1	-0.1	-1.54	
0	0	0.8	0.06	
0	3.5	0.3	-3.05	
1	-2	0.6	3.11	
0	-1.5	26.3	1.35	
0	-1.5	0	0.02	
0	0.5	0.1	0.75	
0	-0.5	-2.2	-0.77	
-1	0	-0.5	0.11	
-7	0	4.3	0.41	
-2	-2	1.2	-0.45	
0	0	-0.2	-0.37	
-2	0	-0.7	-1.76	
0	0.5	-0.6	0.43	
1	-0.5	0.2	1.21	
-1	0.5	2.7	0.24	
0	4	1.9	0.83	
0	-0.5	-0.7	-0.39	
0	-2	-0.2	-0.01	
2	-1.5	23.2	0.59	
0	-3.5	6.4	-6.34	
2	0.5	6.9	1.18	
0	1.5	-13.4	-0.57	
1	-0.5	0.4	0.3	
1	-0.5	-0.7	-0.47	
0	-1	-1.9	0.34	
5	-0.5	1	-2.72	
0	2	-0.2	-0.59	
0	1	-1	0.04	
1	0.5	2.3	0.56	
0	0	0.7	0.47	
23	1.5	-0.2	13.09	
0	0	1.1	-4.48	
0	0	-0.4	0.07	
-2	0	-2.5	0.39	
-4	1	0.9	0.67	
-1	-1	-1.6	-1.66	
-5	0	0.2	-0.23	
0	-0.5	0.7	-1.17	
0	1.5	-4	0.32	
0	0.5	0.1	-124.98	
1	0.5	-1.5	-0.88	
0	0	0	-2	
0	-1	-1	0.77	
0	3	1.2	0.63	
0	2	-1.4	-0.47	
0	1	1.7	-1.86	
0	1	-0.1	-4.48	
0	0.5	6.2	-0.42	
0	5	-81.1	1.38	
1	0.5	-1	2.95	
0	-0.5	0	-0.71	
0	1.5	-0.1	-0.23	
1	-1	-2.2	-0.3	
0	3.5	0.2	-2.06	
0	1	-1.2	-12.22	
0	10.5	-0.5	3.12	
-12	-0.5	-0.2	27.11	
0	0.5	-1.5	0.76	
-1	0	0.7	0.38	
0	0	-0.4	1.26	
2	0.5	-1.8	-0.52	
0	-1	0.5	-1.36	
-8	-0.5	0.2	-1.61	
0	0	0.2	-0.53	
5	0.5	-0.7	-1.54	
2	0	0.8	-1.16	
-2	7.5	1.2	0.31	
0	0	-0.4	0.05	
0	2.5	0	5.02	
-2	0.5	-4.5	0.55	
3	1	-2.5	-0.65	
1	-1	-1.8	0.41	
0	-1	-1.1	-0.82	
-1	0	2	-1.18	
0	-1.5	1	14.88	
-4	0	13.6	33.42	
-1	0	-0.3	0.43	
4	-3.5	0.7	-0.74	
1	0	1.1	1.13	
0	2	1	1.35	
0	-1.5	0.7	-7.86	
0	-1	-1	1.91	
2	2	0.2	-3.16	
0	-1	-4.4	35.04	
9	0	-0.6	-5.26	
0	0	1	-3.11	
-24	-13.5	-74.7	1.62	
0	0	4.4	8.1	
0	0	0	-2.46	
0	-1.5	5.7	5.42	
-2	0.5	0.4	-0.95	
0	0	-2.7	-0.61	
-1	-0.5	-1.5	1.49	
0	0.5	0.7	-0.23	
-3	-0.5	-9	1.63	
0	0	-0.5	2.74	
2	12	0.1	-1.15	
-1	1.5	-0.1	1.54	
0	0	0.4	0.51	
-1	1.5	2	-2.18	
25	-0.5	2.4	1.15	
0	2.5	-0.9	0	
0	1.5	2.6	-1.33	
-2	2	-1.6	1.97	
2	0	0.5	-0.54	
0	2.5	-4.3	-0.57	
9	-1.5	0.3	0.06	
0	1	3	0.61	
0	-1.5	-1.1	0.45	
-1	0	-0.4	1.32	
0	5.5	0	-7.63	
0	1.5	-7	0.5	
1	-3	0.1	-4.03	
1	-1	0.2	3.01	
-5	0.5	34	-0.19	
-1	2	0.2	0.76	
28	2.5	-18.1	9.35	
-5	0	1	-0.64	
0	-3	-83.8	-0.95	
11	1.5	-1.7	-1.24	
0	5	0.6	-2.76	
-9	-0.5	-0.4	-3.4	
-2	1	21.1	-2.34	
0	-1	-0.1	1.46	
1	0	-0.1	1.65	
0	-0.5	2	-2.28	
0	-1	-0.7	-0.19	
-5	1	-7.5	-0.23	
1	-2.5	-4	-0.24	
0	-6.5	-0.4	-3.21	
-3	1	-1	0.26	
1	2	-1.5	-0.45	
0	-1.5	0.1	0.26	
1	0	-6.6	-3.17	
0	1	-3.3	-0.4	
0	1	-41.9	-59.56	
0	-1.5	-1.8	-0.83	
0	0	-0.1	-0.44	
1	-6	0.9	-14.01	
0	-971	-12.4	-0.82	
-26	-0.5	0.7	2.39	
-1	-1	-1.2	-0.33	
0	2	-0.8	1.87	
0	0.5	0	-0.48	
0	-1	1.1	0.17	
0	1.5	1.5	-2.39	
0	1.5	0.4	0.18	
-2	0	-0.3	1.91	
-8	1	-0.7	1.03	
0	-2	-1	-1.23	
1	0	-4.3	0.91	
0	0	0.6	2.17	
0	0	0.9	0.32	
-1	-16	-1.2	0.09	
0	0	-0.3	-1.24	
0	1	-0.2	0.03	
1	0.5	-2.9	0.51	
0	0.5	-1	1.9	
-2	0	-2	-16.48	
3	-0.5	2.6	-3.42	
0	0	0	-0.41	
-1	0	233.7	0.29	
-2	-9	-1.1	-1.77	
1	0	-90.5	-0.76	
0	6	0.6	-3.08	
0	0	0.8	-19.57	
0	0	-3.3	-0.12	
1	-0.5	0.3	-9.29	
0	0	-1.8	0.33	
-1	1.5	-4.6	47.86	
0	0.5	0	0.95	
0	72	-0.4	-0.01	
0	1.5	0.1	0.04	
0	0	0.1	-27.42	
-2	0	-0.9	-0.45	
0	5	-2.5	-3.37	
0	0	0.3	13.66	
-1	8.5	-0.4	-0.36	
1	78	-1.3	-0.97	
0	0	0.3	1.41	
0	6	0.8	-0.6	
0	0.5	0.2	1.07	
3	0	5.8	2.04	
-1	5	-0.2	0.4	
-1	-3	-2.1	0.07	
-4	0	-0.6	-0.67	
0	6	9.1	0.37	
1	1.5	-1	250	
2	-0.5	-0.8	-1.42	
0	-1.5	-0.3	0.44	
0	-1	5.2	0.18	
-1	0	0	-0.33	
7	0.5	62.2	1.84	
0	-0.5	1.1	4.6	
-8	0	0.6	-0.04	
0	0	1.1	0.13	
0	-0.5	0.9	6.93	
1	-1	0.9	2.57	
-4	0	2.4	-2.54	
-5	1	-2.3	0.42	
-1	0	1.6	1.75	
-2	-1.5	-2.5	-1.59	
0	-1	-2	-85.86	
0	0.5	5.1	-1.76	
0	-1	-0.7	2.84	
1	-1	0.4	1.9	
0	-2	18.8	-0.18	
1	-2	-0.1	0.43	
0	0	-1.4	0.33	
0	-325	1.9	1.22	
0	0	-0.9	-0.37	
0	-2	1.6	-0.3	
0	0	-1.4	-4.13	
1	0	-1.1	-0.21	
1	-2	-3.5	-1.05	
1	0	0.9	2.26	
-2	1.5	0.3	0.14	
-2	2.5	1.1	-1.49	
0	2	-0.4	-0.98	
0	5	-2.2	0.05	
0	-1	2.2	0.2	
-3	-0.5	1.6	-7.82	
2	0	-0.3	-30.06	
0	0	0.9	-0.46	
2	0	-1.4	0.24	
0	-1	1.2	1.9	
-2	-2	1.5	16.07	
5	0	1.6	-8.6	
-4	0	-8.8	24.89	
0	0.5	1.2	-3.12	
-4	2.5	0.5	0.31	
2	0	-44.2	-0.87	
0	0	-0.2	-1.77	
0	2	2.2	-0.23	
0	1.5	0.8	2.55	
-1	0	-17.3	0.46	
-41	0	4.8	0.11	
1	1	0.1	1.06	
0	-1.5	-1	7.62	
0	10	1.1	-85.25	
0	0	-0.7	29.29	
-7	1.5	2.5	1.41	
0	-3.5	0.6	-2.46	
0	7.5	1	0.24	
0	0	-1	-0.35	
2	2	0.4	-1.05	
0	0.5	31.8	-0.61	
3	-2	-2.8	-0.45	
-1	0	-7.2	-0.24	
0	-1	-1.8	1.28	
0	-2	-0.6	-0.21	
8	0	-0.3	-0.69	
-6	0.5	122.6	-5.99	
0	0	0.3	-1.84	
-1	-0.5	-0.2	-0.53	
0	0	0.7	0.44	
0	6.5	-0.3	-0.92	
0	0.5	0	-0.2	
-1	-1	0.2	0.51	
0	-1	-0.9	0.29	
-1	-67.5	-0.3	-0.59	
5	0	0.6	-0.9	
3	-2	0.3	-26.28	
0	1	-2.1	0.19	
0	-0.5	0.7	-0.27	
0	0.5	2.3	0.29	
0	0	-0.1	0.61	
2	1	-0.4	0.03	
0	-0.5	0.1	-1.35	
0	5.5	-0.5	-6.68	
-1	-1	-5.1	-1.21	
0	-12	0.1	-0.85	
1	2	3.4	0.89	
0	2	38.8	-0.09	
0	0.5	-0.1	-36.15	
-3	0.5	-24.5	2.17	
1	-1	0.2	-0.63	
-2	-8.5	0	-1.62	
-1	1	2.7	-0.31	
3	0	1.3	0.42	
2	1	-3.5	-2.79	
0	83	-21.5	0.73	
4	-0.5	-1.6	-2.83	
-1	-23.5	46.9	0.04	
0	0	1.6	-0.34	
1	0	5	4.7	
1	1.5	-4	-0.21	
-6	0	0.8	-2.32	
0	0	0.5	274.91	
-1	0.5	0.3	-0.34	
-1	-1	-0.1	-0.53	
-1	2	-1.3	0.09	
0	0.5	0.5	0	
0	-1.5	-6	-13.68	
-3	0	1.7	-2.67	
0	-1.5	1.5	3.12	
0	0	4.6	3.13	
0	-7	0.4	-3.15	
-4	-0.5	0.3	-0.41	
0	-6	2.3	1.36	
0	0	-0.8	-0.26	
-4	-0.5	-2.2	2.6	
0	0.5	-1.6	0.44	
1	-4.5	11.5	-0.12	
0	-0.5	-0.1	-0.26	
-2	0	0.2	0.57	
1	0	-5.7	17.91	
0	0.5	-0.4	0.57	
0	4	33.5	-11.39	
0	-0.5	20.7	2.24	
0	2	27.7	0.06	
1	0	-0.6	0.24	
-2	0.5	16.2	-1.08	
-3	1	0.9	-0.8	
8	-1	-1.3	0.21	
-1	2	25.9	-0.46	
0	-0.5	8.4	0.54	
2	0	0.5	0.3	
0	0	-2.8	0.67	
0	-2.5	0.6	-10.42	
0	0	-1.8	-0.1	
1	0	5.1	5.57	
1	-0.5	-2.1	-0.04	
-1	-0.5	-15.5	0.36	
0	2	-1.3	0.15	
